observation_id	series_id	component_id	scaffold_cluster_id	scaffold_cluster_size	scaffold_fold_eligible
G3S-8468ef8a559bdade-L0009	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0010	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0011	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0012	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0013	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0014	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0015	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0016	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0017	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0018	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0020	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0021	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-003	1	false
G3S-8468ef8a559bdade-L0022	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0023	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0024	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0025	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0026	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0027	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0028	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0029	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0030	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0031	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0032	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0033	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0034	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0035	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0036	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0037	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0038	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0039	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0040	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0041	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0042	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-8468ef8a559bdade-L0043	G3S-8468ef8a559bdade	G3-FINAL-024	G3S-8468ef8a559bdade-SC-001	40	false
G3S-95eff58067253a12-L0001	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-001	7	false
G3S-95eff58067253a12-L0002	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-001	7	false
G3S-95eff58067253a12-L0003	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-001	7	false
G3S-95eff58067253a12-L0004	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-001	7	false
G3S-95eff58067253a12-L0005	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-002	2	true
G3S-95eff58067253a12-L0006	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-001	7	false
G3S-95eff58067253a12-L0007	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-001	7	false
G3S-95eff58067253a12-L0008	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-001	7	false
G3S-95eff58067253a12-L0009	G3S-95eff58067253a12	G3-FINAL-025	G3S-95eff58067253a12-SC-002	2	true
G3S-a0eeacac2c679281-L0001	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0002	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0003	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0004	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0006	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0007	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0008	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0009	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-002	2	true
G3S-a0eeacac2c679281-L0010	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-002	2	true
G3S-a0eeacac2c679281-L0011	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0012	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-a0eeacac2c679281-L0013	G3S-a0eeacac2c679281	G3-FINAL-026	G3S-a0eeacac2c679281-SC-001	10	false
G3S-b6b157cccce7111a-L0001	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-002	1	false
G3S-b6b157cccce7111a-L0002	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-001	6	false
G3S-b6b157cccce7111a-L0003	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-001	6	false
G3S-b6b157cccce7111a-L0004	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-001	6	false
G3S-b6b157cccce7111a-L0005	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-001	6	false
G3S-b6b157cccce7111a-L0006	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-003	1	false
G3S-b6b157cccce7111a-L0007	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-001	6	false
G3S-b6b157cccce7111a-L0008	G3S-b6b157cccce7111a	G3-FINAL-027	G3S-b6b157cccce7111a-SC-001	6	false
G3S-c6c69878bad91dca-L0001	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-002	1	false
G3S-c6c69878bad91dca-L0002	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-003	1	false
G3S-c6c69878bad91dca-L0003	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-004	1	false
G3S-c6c69878bad91dca-L0004	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-001	3	true
G3S-c6c69878bad91dca-L0005	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-005	1	false
G3S-c6c69878bad91dca-L0006	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-001	3	true
G3S-c6c69878bad91dca-L0007	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-006	1	false
G3S-c6c69878bad91dca-L0009	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-007	1	false
G3S-c6c69878bad91dca-L0010	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-008	1	false
G3S-c6c69878bad91dca-L0011	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-009	1	false
G3S-c6c69878bad91dca-L0012	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-010	1	false
G3S-c6c69878bad91dca-L0013	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-011	1	false
G3S-c6c69878bad91dca-L0014	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-012	1	false
G3S-c6c69878bad91dca-L0015	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-013	1	false
G3S-c6c69878bad91dca-L0016	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-014	1	false
G3S-c6c69878bad91dca-L0017	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-015	1	false
G3S-c6c69878bad91dca-L0018	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-001	3	true
G3S-c6c69878bad91dca-L0019	G3S-c6c69878bad91dca	G3-FINAL-028	G3S-c6c69878bad91dca-SC-016	1	false
G3S-cf9073a054dd1e8c-L0001	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0002	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0003	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0004	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0005	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0006	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0007	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0008	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0009	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0010	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0011	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0012	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0013	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0014	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0015	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0016	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0017	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0018	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0019	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0020	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0021	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0022	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0023	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0024	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0025	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0026	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0027	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0028	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0029	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0030	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-cf9073a054dd1e8c-L0031	G3S-cf9073a054dd1e8c	G3-FINAL-029	G3S-cf9073a054dd1e8c-SC-001	31	false
G3S-da8fc773cdc768de-L0002	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-004	2	true
G3S-da8fc773cdc768de-L0003	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-001	7	true
G3S-da8fc773cdc768de-L0004	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-003	3	true
G3S-da8fc773cdc768de-L0005	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-001	7	true
G3S-da8fc773cdc768de-L0006	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-002	7	true
G3S-da8fc773cdc768de-L0007	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-005	1	false
G3S-da8fc773cdc768de-L0008	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-001	7	true
G3S-da8fc773cdc768de-L0009	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-002	7	true
G3S-da8fc773cdc768de-L0010	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-001	7	true
G3S-da8fc773cdc768de-L0011	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-004	2	true
G3S-da8fc773cdc768de-L0012	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-003	3	true
G3S-da8fc773cdc768de-L0013	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-001	7	true
G3S-da8fc773cdc768de-L0014	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-001	7	true
G3S-da8fc773cdc768de-L0015	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-002	7	true
G3S-da8fc773cdc768de-L0016	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-002	7	true
G3S-da8fc773cdc768de-L0017	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-002	7	true
G3S-da8fc773cdc768de-L0018	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-001	7	true
G3S-da8fc773cdc768de-L0019	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-003	3	true
G3S-da8fc773cdc768de-L0020	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-002	7	true
G3S-da8fc773cdc768de-L0021	G3S-da8fc773cdc768de	G3-FINAL-030	G3S-da8fc773cdc768de-SC-002	7	true
G3S-de0a2a7c1887af78-L0001	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-003	1	false
G3S-de0a2a7c1887af78-L0002	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-002	5	true
G3S-de0a2a7c1887af78-L0003	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-004	1	false
G3S-de0a2a7c1887af78-L0004	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-002	5	true
G3S-de0a2a7c1887af78-L0005	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-002	5	true
G3S-de0a2a7c1887af78-L0006	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-002	5	true
G3S-de0a2a7c1887af78-L0007	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-001	7	true
G3S-de0a2a7c1887af78-L0009	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-001	7	true
G3S-de0a2a7c1887af78-L0010	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-001	7	true
G3S-de0a2a7c1887af78-L0011	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-002	5	true
G3S-de0a2a7c1887af78-L0012	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-001	7	true
G3S-de0a2a7c1887af78-L0013	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-001	7	true
G3S-de0a2a7c1887af78-L0014	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-001	7	true
G3S-de0a2a7c1887af78-L0015	G3S-de0a2a7c1887af78	G3-FINAL-031	G3S-de0a2a7c1887af78-SC-001	7	true
G3S-e36179cfc1b7610c-L0001	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0002	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0003	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0004	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0005	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0006	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0007	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0008	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0009	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0010	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0011	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0012	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0013	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0014	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0015	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0016	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0017	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0018	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-e36179cfc1b7610c-L0019	G3S-e36179cfc1b7610c	G3-FINAL-032	G3S-e36179cfc1b7610c-SC-001	19	false
G3S-fe0860941e1bd481-L0001	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-001	1	false
G3S-fe0860941e1bd481-L0002	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-002	1	false
G3S-fe0860941e1bd481-L0003	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-003	1	false
G3S-fe0860941e1bd481-L0004	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-004	1	false
G3S-fe0860941e1bd481-L0005	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-005	1	false
G3S-fe0860941e1bd481-L0006	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-006	1	false
G3S-fe0860941e1bd481-L0007	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-007	1	false
G3S-fe0860941e1bd481-L0008	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-008	1	false
G3S-fe0860941e1bd481-L0009	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-009	1	false
G3S-fe0860941e1bd481-L0010	G3S-fe0860941e1bd481	G3-FINAL-033	G3S-fe0860941e1bd481-SC-010	1	false
G3S-ff4e5bfc253b96ea-L0001	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0002	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0003	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0004	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0005	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0006	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0007	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0008	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0009	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0010	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0011	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-006	1	false
G3S-ff4e5bfc253b96ea-L0012	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0013	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0014	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0015	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-003	2	true
G3S-ff4e5bfc253b96ea-L0016	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0017	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-007	1	false
G3S-ff4e5bfc253b96ea-L0018	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0019	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0020	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0021	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0022	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0023	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-004	2	true
